x,y,z
580.1334,19.75781,667.5697
580.0868,19.7543,667.5666
580.0402,19.75081,667.5635
579.994,19.74738,667.5605
579.9478,19.74397,667.5577
579.9014,19.74058,667.5548
579.8549,19.7372,667.5521
579.8084,19.73384,667.5493
579.7618,19.7305,667.5466
579.7153,19.7272,667.5441
579.6691,19.72392,667.5416
579.6227,19.72067,667.5391
579.5763,19.71743,667.5367
579.5298,19.7142,667.5343
579.4832,19.71099,667.532
579.4365,19.7078,667.5298
579.3903,19.70465,667.5276
579.3439,19.70151,667.5255
579.2975,19.69839,667.5234
579.251,19.69529,667.5214
579.2044,19.69219,667.5195
579.1578,19.68911,667.5176
579.1112,19.68605,667.5157
579.0649,19.68302,667.5139
579.0185,19.68,667.5121
578.972,19.677,667.5105
578.9255,19.674,667.5089
578.8789,19.67102,667.5073
578.8323,19.66805,667.5057
578.7858,19.6651,667.5042
578.7394,19.66217,667.5027
578.693,19.65926,667.5013
578.6465,19.65635,667.5
578.5999,19.65345,667.4987
578.5533,19.65056,667.4974
578.5066,19.64768,667.4962
578.4601,19.64482,667.4951
578.4138,19.64198,667.4939
578.3673,19.63915,667.4928
578.3208,19.63632,667.4918
578.2742,19.6335,667.4908
578.2276,19.63068,667.4898
578.1809,19.62787,667.4889
578.1345,19.62509,667.488
578.088,19.62232,667.4872
578.0416,19.61955,667.4864
577.9951,19.61679,667.4857
577.9484,19.61403,667.4849
577.9018,19.61127,667.4843
577.8551,19.60852,667.4836
577.8087,19.60579,667.483
577.7623,19.60308,667.4825
577.7158,19.60036,667.4819
577.6693,19.59764,667.4814
577.6226,19.59493,667.481
577.576,19.59222,667.4806
577.5293,19.58951,667.4802
577.4828,19.58682,667.4799
577.4364,19.58414,667.4796
577.39,19.58146,667.4792
577.3434,19.57878,667.479
577.2968,19.5761,667.4788
577.2502,19.57342,667.4786
577.2035,19.57074,667.4785
577.157,19.56808,667.4783
577.1105,19.56542,667.4783
577.0641,19.56276,667.4782
577.0175,19.5601,667.4781
576.9709,19.55744,667.4782
576.9243,19.55478,667.4782
576.8776,19.55211,667.4783
576.8311,19.54945,667.4784
576.7847,19.54681,667.4785
576.7382,19.54416,667.4786
576.6917,19.5415,667.4788
576.6451,19.53885,667.479
576.5984,19.53619,667.4792
576.5518,19.53353,667.4795
576.5052,19.53087,667.4798
576.4588,19.52822,667.4801
576.4123,19.52556,667.4804
576.3658,19.5229,667.4808
576.3192,19.52024,667.4811
576.2726,19.51757,667.4816
576.226,19.5149,667.482
576.1793,19.51222,667.4824
576.1329,19.50956,667.4829
576.0864,19.50689,667.4834
576.0399,19.50421,667.4839
575.9934,19.50153,667.4845
575.9468,19.49884,667.485
575.9002,19.49614,667.4857
575.8535,19.49344,667.4863
575.8071,19.49075,667.4869
575.7606,19.48805,667.4875
575.7141,19.48534,667.4882
575.6676,19.48263,667.4889
575.621,19.47991,667.4896
575.5744,19.47718,667.4903
575.5278,19.47444,667.4911
575.4812,19.4717,667.4918
575.4348,19.46896,667.4926
575.3883,19.46621,667.4934
575.3418,19.46346,667.4943
575.2952,19.46069,667.4951
575.2487,19.45792,667.4959
575.202,19.45513,667.4968
575.1554,19.45234,667.4977
575.1089,19.44955,667.4986
575.0625,19.44675,667.4995
575.016,19.44394,667.5004
574.9695,19.44112,667.5014
574.9229,19.43829,667.5024
574.8763,19.43545,667.5034
574.8297,19.43259,667.5043
574.7832,19.42974,667.5054
574.7368,19.42687,667.5063
574.6903,19.424,667.5074
574.6438,19.42111,667.5084
574.5972,19.41821,667.5095
574.5507,19.4153,667.5106
574.5041,19.41238,667.5117
574.4575,19.40944,667.5128
574.4111,19.40651,667.5139
574.3646,19.40356,667.515
574.3181,19.40059,667.5161
574.2716,19.39762,667.5173
574.225,19.39462,667.5184
574.1785,19.39162,667.5196
574.1318,19.3886,667.5208
574.0854,19.38558,667.522
574.0389,19.38254,667.5231
573.9925,19.37949,667.5244
573.946,19.37642,667.5256
573.8995,19.37334,667.5268
573.8529,19.37024,667.528
573.8063,19.36713,667.5293
573.7598,19.36401,667.5305
573.7134,19.36088,667.5318
573.6669,19.35773,667.533
573.6204,19.35456,667.5343
573.5739,19.35138,667.5356
573.5274,19.34818,667.5369
573.4808,19.34497,667.5381
573.4343,19.34174,667.5395
573.3879,19.33849,667.5408
573.3414,19.33524,667.5421
573.2949,19.33196,667.5434
573.2484,19.32867,667.5447
573.202,19.32536,667.546
573.1555,19.32203,667.5474
573.1089,19.31868,667.5487
573.0624,19.31532,667.55
573.0159,19.31194,667.5514
572.9695,19.30855,667.5527
572.923,19.30514,667.5541
572.8765,19.3017,667.5554
572.8301,19.29825,667.5568
572.7836,19.29478,667.5581
572.7371,19.29129,667.5595
572.6905,19.28777,667.5609
572.6439,19.28425,667.5623
572.5974,19.28071,667.5637
572.5508,19.27716,667.5651
572.5044,19.2736,667.5665
572.4579,19.27002,667.568
572.4115,19.26643,667.5695
572.3651,19.26284,667.5709
572.3186,19.25923,667.5724
572.2722,19.25561,667.5739
572.2258,19.25197,667.5754
572.1794,19.24833,667.577
572.1329,19.24466,667.5786
572.0864,19.24098,667.5801
572.0399,19.23729,667.5817
571.9934,19.23359,667.5833
571.9469,19.22988,667.5849
571.9005,19.22616,667.5865
571.8541,19.22243,667.5881
571.8077,19.21869,667.5898
571.7612,19.21493,667.5914
571.7148,19.21117,667.5931
571.6685,19.20739,667.5947
571.6219,19.2036,667.5964
571.5755,19.1998,667.5981
571.529,19.19599,667.5998
571.4825,19.19216,667.6014
571.4361,19.18833,667.6031
571.3896,19.18449,667.6049
571.3433,19.18064,667.6066
571.2968,19.17677,667.6082
571.2505,19.17291,667.6099
571.204,19.16903,667.6116
571.1577,19.16514,667.6133
571.1112,19.16123,667.6151
571.0647,19.15732,667.6168
571.0182,19.15339,667.6185
570.9718,19.14946,667.6202
570.9254,19.14552,667.6219
570.879,19.14158,667.6237
570.8326,19.13762,667.6254
570.7861,19.13366,667.6271
570.7397,19.12968,667.6288
570.6934,19.1257,667.6305
570.6469,19.12171,667.6321
570.6005,19.11771,667.6339
570.5541,19.1137,667.6356
570.5076,19.10969,667.6372
570.4612,19.10567,667.6389
570.4147,19.10163,667.6406
570.3683,19.0976,667.6422
570.3219,19.09355,667.6439
570.2755,19.0895,667.6455
570.2291,19.08544,667.6472
570.1827,19.08138,667.6488
570.1363,19.0773,667.6504
570.0898,19.07322,667.652
570.0435,19.06913,667.6536
569.997,19.06503,667.6552
569.9506,19.06094,667.6567
569.9042,19.05683,667.6583
569.8578,19.05272,667.6599
569.8113,19.0486,667.6614
569.765,19.04447,667.6629
569.7185,19.04034,667.6644
569.6721,19.03621,667.6659
569.6257,19.03207,667.6674
569.5793,19.02792,667.6688
569.5329,19.02377,667.6703
569.4865,19.01962,667.6717
569.4401,19.01545,667.6731
569.3936,19.01129,667.6744
569.3472,19.00712,667.6758
569.3008,19.00294,667.6772
569.2544,18.99876,667.6785
569.2079,18.99458,667.6798
569.1615,18.99039,667.6811
569.1151,18.98619,667.6823
569.0687,18.982,667.6835
569.0223,18.9778,667.6848
568.9759,18.9736,667.686
568.9294,18.96939,667.6871
568.8831,18.96518,667.6883
568.8366,18.96097,667.6894
568.7902,18.95675,667.6905
568.7438,18.95253,667.6915
568.6973,18.94831,667.6926
568.6509,18.94409,667.6935
568.6044,18.93986,667.6946
568.558,18.93563,667.6955
568.5117,18.9314,667.6964
568.4653,18.92717,667.6973
568.4188,18.92294,667.6982
568.3724,18.9187,667.699
568.326,18.91446,667.6998
568.2796,18.91022,667.7006
568.2332,18.90598,667.7013
568.1866,18.90174,667.702
568.1402,18.89749,667.7027
568.0938,18.89324,667.7033
568.0474,18.889,667.7039
568.001,18.88476,667.7045
567.9546,18.88052,667.705
567.9082,18.87627,667.7055
567.8618,18.87202,667.706
567.8153,18.86778,667.7064
567.7689,18.86353,667.7068
567.7225,18.85928,667.7072
567.676,18.85503,667.7075
567.6295,18.85078,667.7077
567.583,18.84653,667.7079
567.5366,18.84229,667.7081
567.4903,18.83805,667.7083
567.4439,18.83381,667.7084
567.3975,18.82957,667.7085
567.3511,18.82533,667.7085
567.3046,18.82109,667.7085
567.2582,18.81685,667.7084
567.2117,18.81261,667.7084
567.1652,18.80837,667.7082
567.1188,18.80414,667.708
567.0723,18.7999,667.7078
567.0259,18.79568,667.7075
566.9796,18.79146,667.7072
566.9332,18.78724,667.7068
566.8868,18.78302,667.7064
566.8403,18.77881,667.7059
566.7939,18.77459,667.7054
566.7475,18.77038,667.7048
566.701,18.76617,667.7043
566.6545,18.76196,667.7036
566.608,18.75774,667.7029
566.5615,18.75354,667.7021
566.5151,18.74935,667.7014
566.4688,18.74516,667.7005
566.4225,18.74098,667.6996
566.3761,18.7368,667.6986
566.3297,18.73263,667.6976
566.2833,18.72845,667.6965
566.2368,18.72428,667.6954
566.1904,18.72011,667.6943
566.1439,18.71594,667.6931
566.0974,18.71178,667.6918
566.0508,18.70762,667.6904
566.0045,18.70347,667.689
565.9581,18.69934,667.6876
565.9118,18.69521,667.6861
565.8655,18.69109,667.6846
565.8191,18.68697,667.6829
565.7727,18.68285,667.6813
565.7263,18.67873,667.6796
565.6798,18.67462,667.6777
565.6333,18.67051,667.6759
565.5869,18.66641,667.674
565.5403,18.66231,667.6721
565.4939,18.65823,667.67
565.4476,18.65416,667.668
565.4014,18.6501,667.6658
565.355,18.64605,667.6636
565.3087,18.64199,667.6614
565.2623,18.63795,667.6591
565.2159,18.63391,667.6567
565.1695,18.62987,667.6542
565.123,18.62584,667.6517
565.0766,18.62181,667.6491
565.0301,18.61779,667.6465
564.9835,18.61377,667.6438
564.9373,18.60979,667.6411
564.8911,18.60581,667.6382
564.8448,18.60184,667.6354
564.7986,18.59788,667.6324
564.7523,18.59392,667.6294
564.7059,18.58996,667.6263
564.6595,18.58601,667.6232
564.6131,18.58207,667.6199
564.5667,18.57814,667.6166
564.5202,18.57421,667.6133
564.4737,18.57028,667.6099
564.4274,18.56638,667.6064
564.3812,18.5625,667.6028
564.3351,18.55863,667.5992
564.2889,18.55477,667.5956
564.2426,18.55091,667.5918
564.1963,18.54706,667.588
564.15,18.54321,667.5841
564.1036,18.53937,667.5801
564.0573,18.53554,667.5761
564.0109,18.53171,667.572
563.9644,18.5279,667.5678
563.918,18.52409,667.5635
563.8719,18.52032,667.5593
563.8258,18.51656,667.5549
563.7797,18.51281,667.5505
563.7335,18.50907,667.546
563.6873,18.50533,667.5414
563.6411,18.5016,667.5367
563.5948,18.49788,667.532
563.5485,18.49417,667.5272
563.5022,18.49046,667.5223
563.4558,18.48676,667.5173
563.4094,18.48307,667.5122
563.3632,18.47941,667.5071
563.3173,18.47577,667.502
563.2712,18.47215,667.4968
563.2252,18.46853,667.4915
563.1791,18.46492,667.4861
563.1329,18.46132,667.4806
563.0868,18.45773,667.475
563.0406,18.45414,667.4694
562.9944,18.45057,667.4637
562.9481,18.447,667.4579
562.9018,18.44345,667.4521
562.8555,18.4399,667.4462
562.8094,18.43639,667.4402
562.7635,18.4329,667.4341
562.7177,18.42942,667.428
562.6718,18.42595,667.4218
562.6257,18.42249,667.4155
562.5797,18.41904,667.4092
562.5336,18.41559,667.4027
562.4875,18.41216,667.3962
562.4414,18.40874,667.3896
562.3953,18.40533,667.3829
562.349,18.40192,667.3761
562.3028,18.39853,667.3693
562.257,18.39518,667.3624
562.2112,18.39185,667.3554
562.1654,18.38853,667.3484
562.1196,18.38522,667.3413
562.0738,18.38192,667.3341
562.0279,18.37863,667.3268
561.9819,18.37534,667.3195
561.936,18.37207,667.312
561.8899,18.36881,667.3044
561.8439,18.36556,667.2968
561.7977,18.36232,667.2891
561.7516,18.3591,667.2813
561.7059,18.35591,667.2735
561.6603,18.35275,667.2656
561.6147,18.3496,667.2577
561.5691,18.34646,667.2496
561.5234,18.34333,667.2415
561.4776,18.34021,667.2333
561.4319,18.3371,667.225
561.386,18.334,667.2166
561.3401,18.33091,667.2081
561.2943,18.32784,667.1996
561.2483,18.32477,667.1909
561.2023,18.32172,667.1822
561.1566,18.3187,667.1734
561.1113,18.31572,667.1646
561.0659,18.31274,667.1558
561.0204,18.30978,667.1468
560.9749,18.30683,667.1378
560.9293,18.30389,667.1286
560.8837,18.30096,667.1194
560.8381,18.29805,667.11
560.7924,18.29514,667.1006
560.7466,18.29225,667.0911
560.7009,18.28936,667.0815
560.6551,18.28649,667.0718
560.6093,18.28364,667.0621
560.5641,18.28084,667.0524
560.519,18.27805,667.0425
560.4737,18.27528,667.0327
560.4284,18.27251,667.0227
560.3831,18.26976,667.0126
560.3377,18.26702,667.0024
560.2923,18.26429,666.9922
560.2468,18.26157,666.9818
560.2013,18.25887,666.9714
560.1558,18.25618,666.9609
560.1102,18.2535,666.9503
560.0645,18.25083,666.9395
560.0192,18.2482,666.9288
559.9742,18.2456,666.9181
559.9293,18.24302,666.9073
559.8843,18.24045,666.8964
559.8392,18.23789,666.8854
559.7941,18.23534,666.8743
559.7489,18.2328,666.8631
559.7037,18.23028,666.8519
559.6584,18.22777,666.8405
559.6131,18.22527,666.829
559.5678,18.22279,666.8175
559.5224,18.22032,666.8058
559.4769,18.21786,666.7941
559.432,18.21544,666.7824
559.3873,18.21305,666.7707
559.3425,18.21068,666.7589
559.2978,18.20832,666.747
559.253,18.20597,666.735
559.2081,18.20363,666.723
559.1631,18.20131,666.7108
559.1182,18.19899,666.6985
559.0732,18.1967,666.6862
559.0281,18.19441,666.6737
558.983,18.19214,666.6611
558.9379,18.18988,666.6485
558.8927,18.18763,666.6357
558.8479,18.18543,666.623
558.8035,18.18325,666.6104
558.759,18.18109,666.5977
558.7145,18.17894,666.5848
558.67,18.1768,666.5718
558.6254,18.17468,666.5588
558.5808,18.17257,666.5456
558.5361,18.17047,666.5324
558.4913,18.16838,666.519
558.4466,18.16631,666.5056
558.4017,18.16426,666.4921
558.3569,18.16221,666.4785
558.312,18.16018,666.4648
558.2672,18.15818,666.451
558.2231,18.15621,666.4374
558.179,18.15426,666.4237
558.1348,18.15233,666.4099
558.0905,18.15041,666.396
558.0463,18.1485,666.382
558.002,18.1466,666.3679
557.9576,18.14472,666.3538
557.9131,18.14285,666.3395
557.8687,18.141,666.3251
557.8242,18.13916,666.3107
557.7796,18.13733,666.2961
557.735,18.13552,666.2814
557.6904,18.13372,666.2667
557.6462,18.13195,666.2521
557.6025,18.13022,666.2374
557.5586,18.1285,666.2227
557.5147,18.12679,666.2079
557.4708,18.1251,666.1931
557.4269,18.12342,666.178
557.3828,18.12175,666.163
557.3387,18.1201,666.1478
557.2946,18.11846,666.1325
557.2505,18.11683,666.1171
557.2062,18.11522,666.1017
557.162,18.11362,666.0861
557.1177,18.11204,666.0705
557.0734,18.11047,666.0547
557.0299,18.10895,666.0392
556.9868,18.10745,666.0238
556.9437,18.10596,666.0083
556.9005,18.10448,665.9927
556.8572,18.10302,665.9771
556.8139,18.10156,665.9613
556.7705,18.10012,665.9455
556.7271,18.09868,665.9296
556.6836,18.09726,665.9136
556.6401,18.09584,665.8976
556.5965,18.09444,665.8814
556.5529,18.09305,665.8652
556.5092,18.09166,665.8489
556.4654,18.09029,665.8326
556.4216,18.08893,665.8162
556.3777,18.08757,665.7996
556.3338,18.08623,665.783
556.2898,18.0849,665.7664
556.2458,18.08358,665.7496
556.2017,18.08227,665.7328
556.1576,18.08096,665.7159
556.1134,18.07967,665.6989
556.0692,18.07839,665.6818
556.0249,18.07712,665.6647
555.9822,18.07591,665.6481
555.9395,18.0747,665.6315
555.8967,18.07351,665.6148
555.8539,18.07232,665.598
555.811,18.07115,665.5812
555.7681,18.06998,665.5643
555.7251,18.06882,665.5473
555.6821,18.06767,665.5303
555.639,18.06653,665.5131
555.5959,18.0654,665.4959
555.5527,18.06428,665.4786
555.5095,18.06317,665.4613
555.4662,18.06207,665.4439
555.4229,18.06097,665.4265
555.3796,18.05989,665.4089
555.3362,18.05881,665.3913
555.2927,18.05775,665.3736
555.2492,18.05669,665.3558
555.2056,18.05564,665.338
555.162,18.0546,665.3201
555.1184,18.05357,665.3022
555.0747,18.05255,665.2842
555.031,18.05154,665.2661
554.9872,18.05054,665.2479
554.944,18.04956,665.2299
554.9017,18.0486,665.2123
554.8593,18.04766,665.1946
554.8169,18.04673,665.1768
554.7745,18.0458,665.1589
554.7319,18.04489,665.141
554.6894,18.04398,665.123
554.6468,18.04307,665.105
554.6042,18.04218,665.0869
554.5615,18.0413,665.0687
554.5188,18.04042,665.0505
554.476,18.03955,665.0322
554.4332,18.03869,665.0139
554.3904,18.03784,664.9954
554.3475,18.03699,664.977
554.3046,18.03616,664.9584
554.2616,18.03533,664.9398
554.2186,18.03451,664.9211
554.1755,18.0337,664.9024
554.1324,18.0329,664.8836
554.0893,18.0321,664.8647
554.0461,18.03131,664.8458
554.0029,18.03053,664.8268
553.9597,18.02976,664.8078
553.9164,18.029,664.7887
553.873,18.02824,664.7695
553.831,18.02752,664.7509
553.789,18.02681,664.7323
553.7469,18.0261,664.7136
553.7049,18.02539,664.6948
553.6628,18.0247,664.676
553.6207,18.02402,664.6571
553.5785,18.02334,664.6381
553.5363,18.02267,664.6191
553.494,18.022,664.6001
553.4517,18.02135,664.5809
553.4094,18.0207,664.5618
553.367,18.02005,664.5425
553.3246,18.01942,664.5233
553.2822,18.01879,664.5039
553.2397,18.01817,664.4845
553.1971,18.01756,664.4651
553.1546,18.01695,664.4456
553.112,18.01636,664.426
553.0694,18.01576,664.4064
553.0267,18.01518,664.3867
552.9841,18.0146,664.3669
552.9413,18.01403,664.3471
552.8986,18.01347,664.3273
552.8557,18.01292,664.3074
552.8129,18.01237,664.2874
552.77,18.01183,664.2674
552.7279,18.0113,664.2477
552.6863,18.01079,664.2281
552.6446,18.01029,664.2086
552.6029,18.00979,664.189
552.5612,18.0093,664.1693
552.5194,18.00881,664.1495
552.4777,18.00834,664.1298
552.4358,18.00787,664.11
552.3939,18.0074,664.0901
552.3521,18.00694,664.0701
552.3101,18.00649,664.0502
552.2681,18.00605,664.0301
552.2261,18.00561,664.01
552.1841,18.00517,663.9899
552.1421,18.00475,663.9697
552.1,18.00433,663.9494
552.0579,18.00392,663.9291
552.0157,18.00351,663.9088
551.9735,18.00311,663.8884
551.9313,18.00272,663.8679
551.8891,18.00233,663.8474
551.8468,18.00195,663.8268
551.8045,18.00158,663.8063
551.7621,18.00121,663.7856
551.7198,18.00085,663.7649
551.6774,18.0005,663.7441
551.6349,18.00015,663.7233
551.593,17.99981,663.7027
551.5517,17.99948,663.6824
551.5104,17.99916,663.662
551.469,17.99885,663.6416
551.4276,17.99854,663.6212
551.3862,17.99824,663.6006
551.3448,17.99794,663.5801
551.3033,17.99765,663.5594
551.2618,17.99737,663.5388
551.2203,17.99709,663.5181
551.1788,17.99681,663.4974
551.1372,17.99655,663.4766
551.0956,17.99629,663.4557
551.054,17.99603,663.4349
551.0123,17.99578,663.4139
550.9706,17.99554,663.3929
550.9289,17.9953,663.3719
550.8871,17.99507,663.3508
550.8454,17.99484,663.3297
550.8036,17.99462,663.3085
550.7618,17.99441,663.2873
550.7199,17.9942,663.2661
550.678,17.994,663.2447
550.6361,17.9938,663.2233
550.5942,17.99361,663.202
550.5522,17.99342,663.1805
550.5102,17.99324,663.159
550.4682,17.99307,663.1375
550.4266,17.9929,663.1161
550.3857,17.99274,663.095
550.3447,17.99259,663.0739
550.3037,17.99244,663.0528
550.2626,17.9923,663.0316
550.2216,17.99216,663.0103
550.1805,17.99203,662.9891
550.1394,17.9919,662.9677
550.0983,17.99178,662.9464
550.0571,17.99166,662.9249
550.0159,17.99155,662.9034
549.9747,17.99145,662.882
549.9334,17.99135,662.8604
549.8922,17.99125,662.8388
549.8509,17.99116,662.8172
549.8096,17.99108,662.7955
549.7682,17.991,662.7738
549.7269,17.99092,662.752
549.6855,17.99085,662.7302
549.644,17.99079,662.7084
549.6027,17.99073,662.6865
549.5612,17.99068,662.6646
549.5197,17.99063,662.6426
549.4782,17.99059,662.6205
549.4366,17.99055,662.5985
549.3951,17.99052,662.5764
549.3536,17.99049,662.5543
549.312,17.99047,662.532
549.2703,17.99045,662.5098
549.2294,17.99044,662.4879
549.1888,17.99043,662.4661
549.1481,17.99043,662.4443
549.1074,17.99043,662.4225
549.0667,17.99044,662.4006
549.0259,17.99045,662.3787
548.9852,17.99047,662.3567
548.9444,17.99049,662.3347
548.9036,17.99051,662.3126
548.8627,17.99055,662.2905
548.8219,17.99058,662.2684
548.7811,17.99062,662.2462
548.7402,17.99067,662.224
548.6992,17.99072,662.2018
548.6583,17.99077,662.1794
548.6173,17.99083,662.1572
548.5764,17.9909,662.1348
548.5353,17.99097,662.1124
548.4944,17.99104,662.0899
548.4533,17.99112,662.0674
548.4122,17.9912,662.0449
548.3712,17.99129,662.0223
548.3301,17.99138,661.9997
548.2889,17.99148,661.9771
548.2478,17.99158,661.9544
548.2067,17.99169,661.9316
548.1655,17.9918,661.9089
548.1243,17.99191,661.8861
548.083,17.99203,661.8633
548.042,17.99216,661.8405
548.0017,17.99228,661.8181
547.9614,17.99241,661.7957
547.921,17.99255,661.7732
547.8806,17.99269,661.7507
547.8401,17.99283,661.7281
547.7997,17.99298,661.7056
547.7593,17.99313,661.6829
547.7188,17.99329,661.6603
547.6783,17.99345,661.6376
547.6378,17.99361,661.6149
547.5973,17.99378,661.5921
547.5568,17.99396,661.5693
547.5162,17.99413,661.5464
547.4756,17.99432,661.5236
547.435,17.9945,661.5006
547.3944,17.99469,661.4777
547.3538,17.99489,661.4547
547.3131,17.99509,661.4316
547.2725,17.99529,661.4086
547.2318,17.9955,661.3855
547.191,17.99571,661.3624
547.1503,17.99592,661.3392
547.1096,17.99614,661.316
547.0688,17.99637,661.2928
547.028,17.9966,661.2695
546.9872,17.99683,661.2462
546.9464,17.99706,661.2228
546.9056,17.9973,661.1994
546.8647,17.99755,661.176
